Area,Bedrooms,Age,DistanceCity,Price
2854,2,45,3,752377.0181217352
1405,5,40,7,535888.9915681445
1683,5,37,1,712618.2315518958
2719,3,12,26,687044.6309106561
4144,2,24,29,943373.400320014
1588,2,33,9,449829.78601385234
1692,1,38,4,401501.54026177974
2628,2,27,20,620409.3192250407
3951,2,48,29,946487.7760256402
4341,2,43,17,1132751.994396494
831,5,6,8,372670.7046981677
1711,3,20,25,359015.64159091696
1548,1,41,21,309203.87935055466
4588,1,24,13,1192985.6011698982
2775,1,2,8,858144.2853343413
2134,4,38,20,585895.0819253308
4105,3,14,20,1182977.819391014
1002,5,35,2,476100.89564473357
4069,3,16,25,1154519.22281375
1579,1,44,10,269312.87259867054
1834,5,19,27,507659.424612493
4518,3,0,20,1314942.9218257053
4716,2,20,12,1334519.6445581205
2573,3,43,15,707744.151968582
4554,2,12,27,1163128.638263924
522,1,0,23,-17756.608799202608
2349,2,0,14,666834.517585041
2663,4,42,28,640405.3090884762
979,5,26,5,408596.1920424715
2854,2,9,15,785391.2426808438
3248,5,21,6,1246511.182844032
3039,2,47,13,761522.2597372931
1643,1,2,16,431563.594047189
2833,3,44,2,925305.048831857
3145,2,28,25,725126.0858712634
1338,1,49,5,328751.58965629083
2349,2,19,29,481201.1492905683
3886,4,17,8,1266466.4234212702
3352,5,12,10,1168123.734551958
2709,2,13,27,638987.5998461451
1892,1,0,6,531153.5428821642
3756,1,31,19,955346.0596187315
2459,3,15,21,656595.0069671486
775,5,20,21,223754.68158856573
1959,3,26,17,518321.8504232612
3831,5,21,21,1197288.067599426
1458,5,46,7,475586.7764299867
2341,2,10,16,549342.7489240584
4559,3,9,4,1446382.5108177846
4645,3,46,19,1222953.1712224372
3877,3,19,17,1114517.9582564707
3024,1,37,22,598362.7603697134
987,4,32,19,192201.92636975364
2627,2,49,17,685039.9740250219
2440,3,28,21,636283.8248040607
2953,5,38,5,1022989.8245138378
4514,5,5,11,1500771.836148267
4297,2,45,16,1141140.061305061
4850,1,12,10,1389867.96913315
1459,3,33,19,239191.3016678028
3063,4,41,1,1100933.1278781795
963,1,11,2,293191.4464054454
2436,2,20,22,563254.171438947
4631,3,5,3,1537030.4380475108
515,2,7,10,231655.21633054595
4570,2,26,10,1284396.8874958798
1418,2,17,16,330113.5576530846
2113,2,32,29,366109.9053129524
1322,4,21,29,285684.1532380391
2620,2,5,16,745137.8843420838
3891,5,41,20,1184836.0191310816
2466,2,38,24,426498.65447206015
2381,4,16,10,847878.2581527357
1239,2,6,12,370328.262164194
3566,3,1,8,1163646.231130524
4343,1,41,20,1032045.1708778483
1297,4,14,9,415839.6335366807
3710,3,40,3,1138740.0256179252
2086,4,39,23,527881.3228702821
4230,1,30,28,921438.2683925617
2277,5,9,8,869266.0968979284
3031,1,43,15,818179.1697094173
2934,5,2,20,872754.9451200219
4417,2,0,20,1216304.218518382
2969,3,39,22,669607.9952394489
2779,4,17,20,792002.5837690388
1867,5,43,18,451133.6834610966
3267,4,40,19,892968.0244720157
1897,1,5,16,350505.63416714687
654,2,39,17,143415.4032968112
3686,1,23,8,939131.7418875401
1615,5,9,9,605817.908582503
4165,3,36,17,1208451.2746598125
4096,5,7,12,1382791.8608638865
1614,5,24,5,696160.6964715837
1199,1,41,27,82625.60511236124
4700,5,2,6,1644450.3091260437
1095,3,22,14,308308.1237909829
1513,2,24,3,441311.71930784796
1039,1,49,28,-67261.98463273913
511,5,38,2,361187.96709590376
2443,4,8,19,705620.2248194441
4959,2,6,20,1399777.3045498466
1161,1,31,21,94972.42687553873
4909,3,21,12,1424090.158093182
1922,3,7,24,464411.34558158036
1745,2,15,13,494054.84335837385
1079,3,42,13,252320.34956997778
761,1,24,9,103646.50931404516
995,1,21,9,285730.49952440057
4725,1,46,5,1312306.6306238181
2636,5,26,17,855168.2149766436
1129,3,13,12,342082.9549943225
1005,5,48,24,242204.2426717402
706,3,14,23,111698.85177170672
3931,3,35,26,1026091.5387271845
3630,3,12,23,996349.5187150498
2354,4,23,7,814312.6170325362
2160,5,3,10,689084.2022320325
3081,2,20,4,996836.3481359815
784,5,26,12,312882.8140904245
1218,3,30,17,299006.06471993
4488,2,18,26,1084856.377061482
1001,2,17,8,334730.094489877
757,2,42,14,162594.53059038852
3097,4,5,18,907247.2783808179
2422,1,9,3,738142.2667645264
1739,3,7,7,480927.2385002661
3794,3,19,6,1166215.866326303
3513,5,3,2,1228339.1003484146
1387,2,3,2,565994.6947773758
3954,4,10,1,1361856.392073817
1244,2,7,25,312966.68985780864
3936,5,18,18,1207944.6143724504
2204,1,32,22,392105.36284048075
710,3,20,21,88694.64840714789
4564,2,16,27,1079749.402842113
2456,3,37,29,600784.4875842741
3026,5,20,27,809491.7826187937
2202,1,47,4,531821.3169963526
4714,4,10,27,1201941.7708901514
985,1,24,12,195718.24537027703
2656,4,47,4,911471.3816150984
3001,2,43,9,839217.4849987581
3810,1,0,14,1031242.9161725907
1566,2,43,20,293370.98221944884
4727,1,22,5,1400793.4459117565
2315,2,2,15,642517.3106914221
3298,5,17,11,1056443.500750913
4129,5,11,17,1320385.4931885186
4556,4,42,24,1248490.8232494295
697,1,5,26,-55611.134815183905
3871,1,18,3,1220449.2509138247
4815,4,7,24,1366349.3690466576
1815,2,11,7,506143.81030024093
3072,1,22,15,693368.8373435137
1681,4,7,6,699551.7693119873
3841,4,3,21,1222361.6342300193
756,1,37,4,161280.79247560143
3248,3,5,14,1002843.0149994008
3062,2,26,17,817484.6176236991
2167,3,21,24,449863.3411206944
3148,3,20,6,1035447.1955448698
1136,2,8,18,263052.16411493946
3322,5,3,11,1112505.4248162461
507,1,28,19,-106696.02334486392
2079,4,43,25,568122.173530965
634,1,14,22,-42008.622609989994
4331,3,28,24,1121565.4125480072
4620,5,32,17,1299893.0187933121
3012,5,8,25,912528.0271874296
4969,1,13,2,1512692.890069739
2743,3,36,7,827190.9351507548
2669,2,22,13,694062.8452449106
4457,4,28,28,1211010.248733987
1732,5,26,24,506963.5695067502
3872,4,5,15,1163653.865634349
1453,3,2,6,466098.7669486035
2038,1,38,25,308494.90874992893
1407,3,6,5,517167.78796571714
2180,5,46,6,738221.2749241117
2409,1,25,12,499960.2169919922
4589,4,10,5,1433176.1326372207
1118,5,18,9,455477.0510697753
3288,1,18,23,782382.7350812776
2409,1,49,9,539191.6354780234
3344,4,13,15,949158.1538076188
4801,3,4,11,1446416.5549217544
1196,3,19,12,307315.4507998577
3904,3,8,3,1316251.340914524
4803,5,49,19,1434741.2313631277
904,1,10,28,130259.88320607367
2935,2,32,11,739270.544697568
2010,2,12,11,516488.34362005844
2818,4,42,19,781884.3201334889
4588,1,40,28,1049137.0437959782
2984,5,3,8,1052832.656384982
1357,1,35,5,318947.3887793417
4229,4,41,5,1315262.0651803033
2892,2,46,2,841095.9300837391
4568,5,27,29,1257229.0992083838
4782,2,23,26,1164203.7355275543
519,3,42,18,-16127.432295726343
2920,4,0,12,919345.9951666285
3526,2,18,2,1044047.0788398208
566,5,21,13,279436.18209905416
3633,1,15,21,772143.7358893257
4057,4,21,5,1452656.4539003386
1285,2,37,15,225613.99047885992
2632,3,23,1,913056.8407239389
1929,2,22,17,499455.7416191509
1918,5,27,16,521141.392367277
4190,3,34,4,1332257.3059119617
2047,3,3,1,838696.8132719214
4771,4,2,21,1537696.976685952
858,5,40,11,257143.07074636902
2062,5,31,3,793212.0857039682
4886,3,47,23,1331480.6237156948
2677,1,16,9,713030.1314766394
4310,1,17,21,1072506.5480184283
978,4,44,27,161991.81804341768
1147,4,9,20,345796.2114096792
763,4,30,3,402308.2456368945
4242,4,49,11,1113968.972612461
3456,3,35,2,1079291.6313642226
2061,4,5,18,571802.6457330369
1936,1,5,8,564995.9986204247
2505,2,24,29,520416.6101763404
3640,1,15,24,907274.4355691485
1407,4,13,1,555112.7691789266
629,3,2,10,222333.12465269488
1437,5,42,1,597533.562508327
4218,2,22,28,1054212.7135663675
1314,2,44,7,279632.96660162
4462,4,1,6,1465674.2379353999
3881,4,49,23,981052.2057582386
514,2,0,29,-22204.082508244144
2537,3,14,2,901570.5544510751
3988,2,12,10,1154300.8402540549
1206,3,14,11,423665.7787242435
1202,1,1,12,330313.6156390534
4631,4,20,4,1547177.6787875008
3055,3,24,24,726578.0407104691
3486,2,4,18,964365.7122187404
4439,1,26,6,1321412.1984939403
3838,2,17,10,1121870.4423002456
1016,1,27,19,184343.47455549813
1297,5,30,11,488277.42280570994
984,1,30,2,236154.6216390308
4174,3,21,17,1137392.394678575
3211,5,48,21,1009777.4535361903
942,1,27,13,53408.26258703452
2153,1,16,27,320982.7012857245
1513,3,18,21,409084.01696974493
1462,4,4,24,415862.77820239676
1072,4,47,5,344444.3012813166
4953,4,15,12,1630347.114177012
2330,5,46,10,746611.8933839042
4342,4,48,10,1292436.2151381606
1315,5,30,18,421225.5643236308
4171,4,17,11,1337122.9816028047
3036,3,0,20,889548.2341838802
1710,5,48,21,454821.10352278047
3634,4,35,4,1209471.3353978447
1054,2,14,19,108790.3606139097
3292,4,48,1,951467.4038532544
4562,2,3,19,1276267.2173199698
4265,2,42,16,1090867.1763430652
4802,1,34,18,1220967.887249472
1764,4,22,7,600349.5827707857
1393,1,30,14,266730.40475838876
2672,1,40,17,676348.4207244903
2804,5,10,17,850915.6271417378
3663,2,26,8,1039045.7425411638
4458,1,41,12,1162303.0527834035
4883,4,37,7,1445590.138366224
1738,3,4,23,423239.9285404297
2317,4,20,25,620672.169640042
1266,2,12,23,273609.0917849048
3059,5,11,26,779011.326708546
1072,4,17,26,105227.05482789232
4963,4,24,26,1373819.710069869
2832,1,48,11,655488.7657763776
2610,4,8,16,849634.9079352311
1250,2,20,20,230323.73273028812
3311,3,13,8,1050458.6145970128
4956,1,42,7,1311121.9214121392
4054,4,14,19,1178591.7206420898
2918,3,44,21,769204.2829771437
3488,4,35,2,1172955.3524679642
1354,5,9,12,418803.03485135036
3350,2,47,10,895038.0890224501
3879,5,46,25,1204462.45901083
693,1,37,28,-40057.71424659622
2077,3,3,28,414573.959658038
1980,5,43,6,657462.0726820708
4928,4,15,29,1344590.6538240393
1246,5,46,27,245040.5951238942
3587,3,48,11,1042101.5605764339
649,4,38,7,256480.13164041945
4365,1,45,18,1091362.0540278822
2828,5,44,18,825660.0420659228
2175,2,32,25,354921.93228566705
3086,3,37,17,861404.6661167665
2889,2,10,20,758446.4016310998
1173,4,5,9,427729.7076275636
4201,2,27,5,1260628.2420190966
1860,3,9,20,389735.81353091396
3566,3,31,3,1120550.4472497692
3646,2,9,6,1067266.196109404
4117,2,15,17,1182449.647226072
3567,4,6,15,1116874.8683048142
2662,2,29,17,606905.0986372973
1944,3,32,9,611790.918107714
4525,2,3,10,1300162.2481054736
2660,1,4,10,800164.6552615763
3853,3,18,6,1265327.9047476707
2270,3,10,21,560486.1204925188
2202,4,35,5,770913.3499273341
694,4,33,1,299748.9359583521
1074,5,10,10,450186.5048692906
3129,4,38,17,953607.1738251538
888,1,14,5,319557.1158013615
2252,4,4,12,744020.4784520122
1160,5,6,2,438418.86249489494
3332,3,10,22,942797.108780774
796,4,30,8,398706.7613207798
830,5,20,9,268808.28026358574
4349,4,18,28,1158656.5666591313
1784,4,12,17,485651.7210984182
1578,3,29,22,331933.5366194581
1374,5,21,14,564968.9332656366
4366,4,39,27,1169487.9982122947
3185,3,14,20,818733.3567193104
2989,5,17,9,1034615.7269012233
2085,2,34,5,540427.9219175116
4307,5,17,19,1273383.3678698672
3440,4,44,13,985152.1633813923
4986,4,6,28,1412320.807547646
4968,5,30,21,1567902.8602915423
2002,3,2,13,554678.3295114004
1245,5,34,4,534668.2885141484
3112,4,7,5,1104729.4107005233
2008,4,28,12,656669.3327816039
2270,1,37,1,666641.0844179495
4279,3,14,18,1251018.1637952032
2461,1,1,14,660350.75448
2095,4,5,29,546805.8103639965
3033,3,46,27,668170.3764653313
4158,3,12,20,1219279.523904644
965,3,14,29,157593.77745916753
2569,5,15,4,957631.82168982
2943,5,22,11,975827.0794383517
1732,4,47,7,491909.79111530806
644,3,38,17,121958.47643156766
2852,3,38,5,941039.7877977144
2307,3,44,12,676480.7438299017
3548,5,21,6,1187205.4340256786
4542,4,17,2,1523418.3663475513
4639,3,3,29,1246911.3355517427
4702,3,35,21,1356551.7516820994
4745,2,19,25,1289975.6836239812
1787,1,13,2,534810.0230874926
609,5,19,28,103227.18611644363
3290,2,10,4,989427.1028515701
4923,4,0,22,1512158.9284296997
1361,1,5,10,336932.5445483293
960,4,15,3,459049.0260513925
1604,5,45,13,530361.5211187478
1243,4,35,12,394426.22208389506
2910,3,23,20,749167.3651472079
4292,3,10,9,1315283.9946478112
942,4,1,18,332957.6946773218
2333,4,23,15,664816.8363856662
1385,4,3,21,373908.97933267755
4104,4,1,1,1382657.9939849162
4856,3,39,11,1417510.7080323144
4875,2,8,7,1460547.7059260558
3721,2,48,4,1036755.7192096944
651,4,39,1,339815.1542811144
2096,4,18,16,602483.4833651918
2171,1,38,27,358331.6921149291
2034,4,17,13,587809.4656634479
2065,2,8,7,551582.7043612893
1450,5,43,25,314427.7440409307
3414,5,28,16,961011.3172353567
2992,4,16,15,985593.8820541258
1841,4,39,10,644361.4933405094
1231,5,4,2,587642.8697161815
4833,1,38,25,1220240.6847603815
1038,2,26,22,42266.627835017134
1268,4,43,23,264907.46783587063
3356,4,14,2,1237234.8880334
4225,1,42,27,999524.844206813
2621,2,24,17,668618.0121857235
2234,4,20,21,583361.7804752932
4891,2,39,28,1242699.8524638454
513,2,26,12,201905.76222526707
4174,5,22,25,1197358.3598575562
4990,4,17,16,1557679.2847252963
690,5,13,1,324141.3256130903
3364,2,12,24,860695.3183019827
4602,4,40,3,1436800.194825435
1604,3,20,7,643035.4943376072
3312,3,25,19,853741.5077803826
1151,1,40,7,277025.377876737
1880,5,33,17,660931.9176344535
1301,2,6,10,338232.7601907535
2621,3,1,22,755431.9310669566
2484,4,13,29,744546.4753406581
4640,2,45,13,1314312.4525309936
2052,1,7,7,636334.8349561923
3292,2,48,19,844232.7606345027
3223,1,27,16,791357.7044839052
2522,2,9,24,644123.4983388782
1930,4,33,26,560431.6950976176
4688,5,18,11,1470992.4504042827
3013,3,28,14,832208.1572198905
1103,2,15,8,281359.42774658476
826,2,32,24,-2750.143870074382
4338,4,5,9,1406165.998011386
3275,4,48,24,906335.4515720132
4139,3,44,9,1118471.485926139
1090,2,11,13,256223.16321744182
1938,4,26,1,738889.6374844679
4070,5,0,1,1587360.0729040273
1350,1,18,2,465183.30805677327
939,1,23,15,145175.95310884604
3495,4,25,9,1155118.3680697242
4923,3,6,5,1584512.5740933728
2165,4,6,4,732990.9980762482
3408,4,22,13,1012621.0138896174
1757,1,37,6,341319.75110164186
2044,4,7,26,571157.6780657889
2405,3,40,1,733916.2522801342
4179,1,5,17,1094909.962991415
2315,1,40,17,444881.30391589506
2776,1,42,7,727662.3825207682
3816,5,0,14,1261810.3592820405
1950,2,0,27,411884.20421225525
2547,4,24,11,873117.3083293086
4044,5,12,12,1293674.355439536
4134,4,42,23,1168569.205016896
673,3,24,7,374604.403092004
1598,2,36,19,353626.9861651646
1622,4,15,19,482298.8153877073
3060,4,47,26,724145.0085628036
2542,2,14,13,702179.8803313683
4278,3,34,21,1230787.7975066646
2676,3,38,4,850541.2195683349
2921,4,10,2,1055336.099720862
4831,2,48,7,1363493.281532017
4272,1,21,14,1198313.8355539294
2192,1,18,23,368292.22473458404
790,5,36,8,341569.51764695154
4431,2,3,14,1229830.2789869346
1918,3,49,17,481383.3926646199
2488,5,24,24,624784.8376945875
1067,3,39,8,373930.7374225925
3538,5,5,6,1224540.493154749
2845,3,44,6,832063.4375166121
3643,4,26,4,1145718.348580872
2803,3,1,6,923699.5195998182
808,2,46,24,-18452.253002203408
2638,5,10,5,994761.7359198458
2696,1,37,29,552366.2792115418
961,4,9,15,360810.59621607733
4320,3,20,22,1063831.1990610568
1145,1,17,15,234612.17629003315
1896,5,35,7,698004.448321669
3768,4,5,15,1083369.2750485528
4785,4,44,21,1377000.3947228692
4374,4,15,9,1447319.9593000407
4674,1,18,6,1281877.3624954266
2070,5,30,29,448036.90345137997
1315,3,48,2,466074.2037009817
2405,5,16,28,698821.7782547845
4667,4,11,11,1487098.007805331
2590,5,19,11,933923.0473798497
3704,3,23,7,1099516.5217442953
4370,5,8,23,1235952.6618068425
1629,4,45,5,570348.402068279
2555,4,21,11,898482.3025282274
2297,3,29,24,495107.9434404298
3914,2,49,11,979148.8330012659
2984,5,6,8,1055507.0524454687
1188,4,14,21,367101.7791754527
3963,5,0,29,1159937.8547283853
1075,3,14,16,331734.1671897708
3510,1,17,27,823410.2525655396
4402,1,20,15,1182958.5269443186
4821,4,46,27,1278739.9026429486
4370,3,0,25,1170769.2653831756
3339,3,10,17,977166.9883455317
3574,5,44,24,971204.6991111361
3025,4,15,6,929302.2639359599
3981,1,33,13,1111042.8838550833
2517,3,15,17,653265.9850460911
3878,3,10,3,1248111.5843647881
3785,1,8,12,1093161.5341225327
3601,5,43,5,1155872.4128447506
4108,5,3,5,1444522.8656145788
1551,5,1,6,670438.5196386673
586,5,21,5,259709.43167187797
3597,4,5,9,1073699.8274186754
2939,5,28,27,757943.9020624452
1777,5,11,11,685594.439921231
1019,4,4,22,306364.34747669444
886,3,17,27,17070.73566789803
513,2,32,21,60117.7501944338
4686,5,1,25,1526299.2101748937
3975,2,22,14,1145332.676550474
4076,1,43,20,1018253.9126225858
503,2,41,27,-206574.164093307
3569,1,32,25,852434.9827904216
3790,2,4,23,1032261.6554527947
4159,5,30,24,1219090.9039591034
4438,2,41,11,1222333.1944786748
4811,3,47,8,1425985.1105370393
2102,2,13,29,408283.41995615757
4473,1,4,17,1257613.9611098692
3042,3,21,23,840217.8745936194
2142,2,21,9,604191.2080825791
1989,1,27,8,530647.1361449586
4558,1,8,24,1178199.175565447
3733,5,27,18,1135510.6567106042
2195,1,2,27,402484.65919469035
1886,3,43,8,570615.7854579621
1697,4,38,6,600871.0832230179
2785,1,40,9,713860.8285729092
1487,3,25,21,350613.9344760902
4489,4,13,18,1321947.3968697847
3459,2,0,19,941708.215057492
1761,1,9,5,509181.59619778447
1755,5,30,9,571462.9874858471
1087,2,47,27,34908.68746837253
2040,5,38,2,847527.9297094794
1293,3,48,15,342837.6779173684
4416,3,16,22,1225626.5207788385
2520,4,36,1,873573.7384416647
618,5,3,7,308404.0036378993
1713,3,40,9,442062.0043764622
1113,5,3,18,245608.09150418482
4917,3,14,23,1307160.1168785368
4734,5,35,27,1381826.6643264648
3973,4,19,24,1015245.8553879037
3797,2,40,28,851070.4443061216
1789,1,33,23,284301.19969992974
2880,3,11,13,876434.9053792254
723,5,7,25,165997.39397730608
3323,3,35,18,868251.1881262896
3514,3,29,8,988349.6754355426
3140,1,36,8,808955.2760383042
1486,4,24,5,481948.5542829424
1523,1,13,14,331938.4549088222
2043,2,32,14,512022.20900441014
1772,2,32,18,399279.76825531997
2279,2,17,9,724638.4913311299
2200,2,27,22,547783.6320389503
4430,2,5,17,1292691.8910521353
2734,5,33,25,720375.4827099142
4844,3,30,12,1380986.6487267648
3698,5,23,6,1217162.8612360847
3659,5,23,7,1363300.6322958884
4483,1,15,28,1093102.1513683954
1523,1,4,23,314957.4058435156
4339,5,5,3,1535472.6306948834
1325,2,40,17,230564.70906077576
3236,4,46,22,912718.9429500499
3906,3,45,13,1049792.4191038494
3274,2,9,11,913479.981324693
991,1,22,27,-9109.526655870977
2359,5,34,19,748295.2121863923
2839,1,8,12,825406.032574003
1091,3,37,21,183669.16001400215
3234,5,42,24,843259.9256403531
1992,4,49,13,476844.29104266374
1447,5,33,21,360941.227683356
2075,1,4,7,546038.2962394515
1182,2,17,22,190460.02974999516
1128,1,0,19,245255.486113482
4982,3,39,25,1306478.3418339174
2740,4,37,16,724877.8192264219
4254,3,17,18,1149280.7599776543
600,3,41,28,-13321.352914697818
1593,2,40,9,423915.83060257783
2991,1,27,3,906522.9022099744
4272,2,42,11,1169263.1077450973
932,2,24,8,232551.1993028824
1036,5,11,16,429757.8605879648
1100,1,15,26,185166.5717865164
2166,5,6,23,706739.666557337
3255,1,48,17,764110.2622373964
818,2,24,29,-72151.59943935595
2362,4,12,6,845386.0271300318
4232,5,18,28,1214219.0898990682
2027,1,42,10,418627.2593239402
570,5,49,5,251716.79996991274
943,1,24,23,101523.32733825385
886,5,23,7,348407.1048745949
2369,4,34,19,666268.97850261
2511,1,35,10,553927.9927194067
3421,4,44,5,1063420.5969689297
3851,4,39,9,1205352.643814111
779,4,3,11,380180.85847308335
1270,5,40,8,377219.88631616835
1453,3,8,6,456790.73330006097
4924,2,13,7,1423936.969050034
2059,3,24,26,411735.15445902484
2997,3,13,1,967191.7081072344
3946,5,42,28,1061209.264596618
3867,3,46,19,999975.440005381
4047,3,9,5,1290578.8641748065
2940,5,22,10,949972.5143069285
608,2,10,15,201674.94603783492
4954,2,17,26,1347691.5930417045
1455,3,20,7,476427.8012823191
3860,2,29,10,1061527.2696861583
3989,5,25,19,1176141.1791215336
817,4,22,18,207981.9976374569
840,1,35,11,143600.19351439798
4944,5,15,13,1542230.761371191
2574,2,29,3,784364.4942497163
1137,3,8,6,442062.59846328944
4996,2,10,27,1370139.7983383525
4963,3,23,19,1405427.326052211
2890,1,7,16,800116.3456510961
4488,4,24,8,1405524.148975361
3693,4,8,3,1188273.8807917517
4436,5,1,26,1291641.353611037
4781,1,32,28,1125084.288822294
2866,5,36,27,812717.4862222918
3502,1,39,3,972473.3800650553
2065,1,6,10,534508.3041712077
1292,4,7,26,291600.8306185287
4204,1,46,23,1068720.6928687282
2900,1,7,19,735735.152832289
854,2,21,24,80995.43593740686
4701,1,42,22,1115523.457818941
4395,4,1,28,1227864.988843719
4517,4,3,28,1162837.058217559
2752,4,18,26,765925.4669444982
1064,3,41,24,104486.01175684635
3953,5,4,17,1153945.3702142884
1802,1,43,4,439239.98865886644
2250,3,40,22,613134.2385621485
3090,4,14,25,876955.257517399
757,4,6,8,344649.20586280635
2095,4,48,3,691278.8824466539
1546,1,11,10,309980.9812541693
2732,3,38,14,767120.006964196
3094,3,48,29,657367.4548350947
4577,2,45,1,1381993.03082541
4084,5,11,17,1391758.0028884793
2140,4,24,25,522844.4384911701
2211,2,6,10,552401.6947740254
548,1,39,10,26409.90506911221
667,2,8,29,-43889.5293634221
2353,4,49,21,553403.3899433134
4354,2,3,7,1371677.302308411
4241,4,13,27,1192234.5633243872
2568,2,42,29,534785.3544201852
891,4,43,28,11583.914934570843
3450,3,29,6,1065428.9615560698
1949,2,6,6,666464.0169927835
728,3,8,4,274565.2314477568
3752,5,6,9,1199389.4113937279
851,5,46,2,291061.71166182397
2772,5,33,14,789770.4410030934
4537,2,9,29,1164957.362723982
733,5,1,7,352657.4547500829
765,3,10,15,229188.3232157801
1357,3,8,23,313177.44507605955
998,5,5,20,328173.72840487136
1376,5,21,2,612567.0999401722
2758,1,13,13,721486.7471048749
4694,1,15,7,1445966.6197016665
2144,2,18,3,742378.1236779251
2892,1,5,12,735820.8975575934
3824,3,12,24,1071307.2985678178
3451,3,41,5,1045489.6299034278
3147,2,31,18,851608.9145331037
2756,2,2,9,819129.7496609688
1932,4,28,15,563483.1327470702
980,1,32,29,-62677.401974340486
3470,4,34,23,945442.3442720763
2165,5,33,8,768762.9792938032
828,3,14,29,41955.45871242249
3754,2,27,11,1003638.3216079057
916,5,44,4,400706.0758838081
2801,4,12,26,779785.3184266614
1444,5,46,15,496726.99830936966
2552,5,11,9,867809.3033965084
2850,2,33,8,823290.2472570289
1479,1,32,15,352911.3184532746
2156,2,33,27,448213.3615829359
3154,2,20,20,839056.1598377302
1951,1,43,21,420782.0557060004
3511,1,45,23,767139.0967723227
3283,2,46,22,770742.519669352
4503,1,5,11,1200467.5036159127
2086,3,29,24,478951.40266584646
889,5,41,19,171291.68177547434
4228,5,39,16,1278597.1617452602
1349,4,13,1,523823.42516121926
1318,2,26,1,419707.09987606795
4135,5,4,29,1155722.295122265
4607,5,19,23,1380458.2332557007
3154,5,17,1,1196264.4786045183
4454,1,12,7,1237048.7507454108
4606,1,42,10,1220584.6354890678
989,5,13,11,491940.3360402354
2819,3,31,10,812752.4771473097
3428,1,2,1,1107999.0093833904
3663,5,32,18,1084685.6044162586
3434,4,8,7,1078987.16779565
1646,5,31,14,463753.2364478503
3323,2,49,8,912316.4890033448
3005,5,7,19,1005367.3776312197
1311,2,19,1,424186.8634832434
555,4,23,25,33292.85355374891
1207,4,40,25,168868.74609399048
1509,3,39,29,297199.178933726
4618,5,35,11,1363814.3398007113
4348,1,17,10,1248509.8640163583
3816,3,37,23,1003069.9152823938
3989,3,22,14,1179344.6165292854
4826,2,4,6,1507684.7544763205
4805,3,16,4,1462248.7648511995
1900,3,32,15,494182.677733284
1693,3,47,28,248265.1541342062
1997,2,16,14,556455.0608461247
1750,4,22,4,645042.7445405015
1372,3,13,13,371441.32702160056
2910,4,7,14,981989.3551013343
4050,4,32,24,1113189.937398357
2078,2,4,7,709100.2698471331
974,4,6,9,387210.5726539161
4790,2,0,27,1301228.4354856461
4066,3,7,22,1097880.870696435
4548,1,3,7,1242724.4984583864
770,2,45,22,32617.920117719994
4051,1,42,19,979320.9618593917
4957,3,23,9,1468320.6058566289
4383,1,23,20,1130933.264689934
3119,5,12,18,1050504.185543659
1494,5,49,11,472785.49665501365
1268,3,35,1,382427.8504049509
1044,4,17,28,214525.1217322112
1431,4,44,21,265949.0015379463
590,2,27,13,92997.80704082482
4833,5,35,28,1320392.5948632993
1350,2,13,4,450527.90315004106
3468,3,28,4,1119616.020664146
3577,1,3,17,964189.0641483932
3159,5,28,2,1113958.0901487628
1133,4,14,2,423895.3446327476
3728,2,43,10,1037330.9533097162
1724,1,19,17,365552.77897584834
1748,4,38,13,491107.449358611
1482,4,32,22,362164.29163595475
3010,3,16,9,919252.4616288594
4350,4,45,23,1129075.548591232
4493,4,26,1,1509184.7601395282
1489,4,34,1,500800.1830805319
2116,1,37,4,574602.5281575408
924,1,5,7,255035.8750691423
1930,4,20,4,679536.1250812137
2135,3,37,29,430544.55933612114
4700,4,21,3,1553671.6281257402
677,5,45,18,240947.48851851473
4276,5,44,13,1351910.2689711344
1219,2,0,13,288416.91733835335
3628,5,31,22,1099659.4364178993
3501,2,7,11,1095045.4985824882
3289,2,37,20,807789.7411337914
1153,2,21,23,287911.25084317673
3122,2,12,8,909301.4569582972
4056,4,5,3,1375004.1717111582
3892,1,38,11,1038908.3930069883
4903,5,28,29,1404502.4905660145
989,5,20,21,343414.7533862139
1844,5,42,9,726136.4980754163
1107,2,17,26,190670.62594711548
4091,3,2,13,1225990.164667664
4619,1,25,6,1339020.4585568695
1252,3,49,16,285584.99860932725
3548,3,48,21,973401.1240768055
4944,5,4,3,1767063.9247893707
4620,3,12,21,1281212.9577322584
3961,4,32,12,1201015.964285944
1514,3,0,6,478213.33873073175
2268,3,5,5,802421.4143116134
1458,5,26,15,451840.3171621461
2091,3,12,25,458152.6436408671
3761,2,2,24,930635.4144233918
3088,1,16,27,647567.6001463985
3038,4,13,29,796449.2620158596
1290,1,18,13,274697.934647167
4767,2,8,7,1417245.0955898694
4516,3,13,23,1242933.6494418688
4894,5,39,29,1329822.1829658342
3598,1,0,6,1120526.5301162652
1147,3,16,3,497289.2210331451
1975,1,6,21,451811.1504881255
2560,3,48,13,762867.318114029
1623,5,12,6,697669.3174352011
1115,2,30,22,122347.2136161433
1784,1,18,19,355973.08549375454
2825,4,44,19,792692.4082115976
3637,2,14,26,1004477.9070987334
4172,5,28,12,1337541.5887595701
3355,4,47,17,956582.0689395181
2123,3,44,20,459133.8060430472
3949,1,22,2,1085847.9289649306
3203,4,22,14,932615.8146663614
1640,2,3,16,385035.55404989456
